genus,partitions,pairs,dominance_comparable,incomparable,crossing_pairs,cycles,closest_approach
1,1,0,0,0,0,0,inf
2,2,1,1,0,0,0,inf
15,621111111,43311111,1.0,8.0,0.0021925552,1
15,621111111,432222,3.0,6.0,0.7119639062,1
15,621111111,4322211,2.0,8.0,0.2732397878,1
15,621111111,43221111,1.0,10.0,-0.1930277062,1
15,621111111,4222221,2.0,10.0,0.0870140733,1
15,621111111,42222111,1.0,12.0,-0.3747323694,1
15,621111111,33333,4.0,2.0,1.2978896725,1
15,621111111,333321,3.0,6.0,0.7937643619,1
15,621111111,3333111,2.0,8.0,0.3575390324,1
15,621111111,333222,3.0,8.0,0.6175597166,1
15,621111111,3332211,2.0,10.0,0.1635122152,1
15,621111111,33321111,1.0,12.0,-0.3080608680,1
15,621111111,3322221,2.0,12.0,-0.0256216991,1
15,621111111,33222111,1.0,14.0,-0.4901502102,1
15,621111111,3222222,2.0,14.0,-0.2099360049,1
15,621111111,32222211,1.0,16.0,-0.6656561133,1
15,621111111,22222221,1.0,18.0,-0.8379664014,1
15,6111111111,555,7.0,-30.0,3.1950484186,0
15,6111111111,5541,6.0,-22.0,2.6168529449,0
15,6111111111,5532,6.0,-18.0,2.3884288050,0
15,6111111111,55311,5.0,-16.0,2.0781624175,0
15,6111111111,55221,5.0,-14.0,1.9242414619,0
15,6111111111,552111,4.0,-12.0,1.6131311269,0
15,6111111111,5511111,3.0,-10.0,1.3049629611,0
15,6111111111,5442,6.0,-16.0,2.3693815546,0
15,6111111111,54411,5.0,-14.0,2.0568162817,0
15,6111111111,5433,6.0,-14.0,2.3118159512,0
15,6111111111,54321,5.0,-10.0,1.8529852787,0
15,6111111111,543111,4.0,-8.0,1.5360283798,0
15,6111111111,54222,5.0,-8.0,1.7170843309,0
15,6111111111,542211,4.0,-6.0,1.3981603239,0
15,6111111111,5421111,3.0,-4.0,1.0794648888,0
15,6111111111,54111111,2.0,-2.0,0.7612470390,0
15,6111111111,53331,5.0,-8.0,1.8070442981,0
15,6111111111,53322,5.0,-6.0,1.6792463273,0
15,6111111111,533211,4.0,-4.0,1.3596935969,0
15,6111111111,5331111,3.0,-2.0,1.0401408664,0
15,6111111111,532221,4.0,-2.0,1.2437241344,0
15,6111111111,5322111,3.0,0.0,0.9258078639,0
15,6111111111,53211111,2.0,2.0,0.6012504958,1
15,6111111111,531111111,1.0,4.0,0.1980674677,1
15,6111111111,522222,4.0,0.0,1.1428811721,0
15,6111111111,5222211,3.0,2.0,0.8262745814,1
15,6111111111,52221111,2.0,4.0,0.4514831339,1
15,6111111111,522111111,1.0,6.0,0.0080001812,1
15,6111111111,4443,6.0,-12.0,2.2986379395,0
15,6111111111,44421,5.0,-8.0,1.8419437796,0
15,6111111111,444111,4.0,-6.0,1.5240453470,0
15,6111111111,44331,5.0,-6.0,1.7987655038,0
15,6111111111,44322,5.0,-4.0,1.6734831822,0
15,6111111111,443211,4.0,-2.0,1.3539539305,0
15,6111111111,4431111,3.0,0.0,1.0344991151,0
15,6111111111,442221,4.0,0.0,1.2403695171,0
15,6111111111,4422111,3.0,2.0,0.9206568909,1
15,6111111111,44211111,2.0,4.0,0.5548796153,1
15,6111111111,441111111,1.0,6.0,0.1163654324,1
15,6111111111,43332,5.0,-2.0,1.6428984229,0
15,6111111111,433311,4.0,0.0,1.3240073949,0
15,6111111111,433221,4.0,2.0,1.2171661308,1
15,6111111111,4332111,3.0,4.0,0.8709026474,1
15,6111111111,43311111,2.0,6.0,0.4619444293,1
15,6111111111,432222,4.0,4.0,1.1017473481,1
15,6111111111,4322211,3.0,6.0,0.7119639062,1
15,6111111111,43221111,2.0,8.0,0.2732397878,1
15,6111111111,432111111,1.0,10.0,-0.1930277062,1
15,6111111111,4222221,3.0,8.0,0.5395999196,1
15,6111111111,42222111,2.0,10.0,0.0870140733,1
15,6111111111,422211111,1.0,12.0,-0.3747323694,1
15,6111111111,33333,5.0,0.0,1.6163260339,0
15,6111111111,333321,4.0,4.0,1.1793360439,1
15,6111111111,3333111,3.0,6.0,0.7937643619,1
15,6111111111,333222,4.0,6.0,1.0361856087,1
15,6111111111,3332211,3.0,8.0,0.6175597166,1
15,6111111111,33321111,2.0,10.0,0.1635122152,1
15,6111111111,333111111,1.0,12.0,-0.3080608680,1
15,6111111111,3322221,3.0,10.0,0.4357576485,1
15,6111111111,33222111,2.0,12.0,-0.0256216991,1
15,6111111111,332211111,1.0,14.0,-0.4901502102,1
15,6111111111,3222222,3.0,12.0,0.2528645785,1
15,6111111111,32222211,2.0,14.0,-0.2099360049,1
15,6111111111,322221111,1.0,16.0,-0.6656561133,1
15,6111111111,22222221,2.0,16.0,-0.3907735938,1
15,6111111111,222222111,1.0,18.0,-0.8379664014,1
15,55311,5442,1.0,0.0,0.3147991465,0
15,55311,5433,1.0,2.0,0.2618541066,1
15,55311,4443,1.0,4.0,0.1858552883,1
15,55221,5442,1.0,-2.0,0.4461649867,0
15,55221,54411,0.0,0.0,0.1327698092,0
15,55221,5433,1.0,0.0,0.4016925375,0
15,55221,4443,1.0,2.0,0.3787837036,1
15,552111,5442,2.0,-4.0,0.7628170019,0
15,552111,54411,1.0,-2.0,0.4461649867,0
15,552111,5433,2.0,-2.0,0.7212452679,0
15,552111,54321,1.0,2.0,0.2618541066,1
15,552111,54222,1.0,4.0,0.0789990017,1
15,552111,53331,1.0,4.0,0.1589737464,1
15,552111,53322,1.0,6.0,-0.0350069516,1
15,552111,4443,2.0,0.0,0.7155533040,0
15,552111,44421,1.0,4.0,0.1858552883,1
15,552111,44331,1.0,6.0,0.0732385565,1
15,552111,44322,1.0,8.0,-0.1232237637,1
15,552111,43332,1.0,10.0,-0.2392708819,1
15,552111,33333,1.0,12.0,-0.3559317148,1
15,5511111,5442,3.0,-6.0,1.0807668731,0
15,5511111,54411,2.0,-4.0,0.7628170019,0
15,5511111,5433,3.0,-4.0,1.0407979984,0
15,5511111,54321,2.0,0.0,0.6090890277,0
15,5511111,543111,1.0,2.0,0.2618541066,1
15,5511111,54222,2.0,2.0,0.5048778215,1
15,5511111,542211,1.0,4.0,0.0789990017,1
15,5511111,53331,2.0,2.0,0.5786865809,1
15,5511111,53322,2.0,4.0,0.4226025237,1
15,5511111,533211,1.0,6.0,-0.0350069516,1
15,5511111,532221,1.0,8.0,-0.2203687837,1
15,5511111,522222,1.0,10.0,-0.4002691761,1
15,5511111,4443,3.0,-2.0,1.0350081193,0
15,5511111,44421,2.0,2.0,0.5972782345,1
15,5511111,444111,1.0,4.0,0.1858552883,1
15,5511111,44331,2.0,4.0,0.5237082132,1
15,5511111,44322,2.0,6.0,0.3430554511,1
15,5511111,443211,1.0,8.0,-0.1232237637,1
15,5511111,442221,1.0,10.0,-0.3076742865,1
15,5511111,43332,2.0,8.0,0.2344999013,1
15,5511111,433311,1.0,10.0,-0.2392708819,1
15,5511111,433221,1.0,12.0,-0.4239746410,1
15,5511111,432222,1.0,14.0,-0.6021720660,1
15,5511111,33333,2.0,10.0,0.1217633077,1
15,5511111,333321,1.0,14.0,-0.5404714197,1
15,5511111,333222,1.0,16.0,-0.7186223492,1
15,54411,5433,1.0,0.0,0.2963641297,0
15,54411,4443,1.0,2.0,0.2618541066,1
15,54321,4443,1.0,-2.0,0.4461649867,0
15,543111,54222,1.0,0.0,0.2332239775,0
15,543111,53331,1.0,0.0,0.2963641297,0
15,543111,53322,1.0,2.0,0.1650962756,1
15,543111,4443,2.0,-4.0,0.7628170019,0
15,543111,44421,1.0,0.0,0.3147991465,0
15,543111,44331,1.0,2.0,0.2618541066,1
15,543111,44322,1.0,4.0,0.0789990017,1
15,543111,43332,1.0,6.0,-0.0350069516,1
15,543111,33333,1.0,8.0,-0.1511595401,1
15,54222,53331,0.0,0.0,0.0903387488,0
15,54222,4443,1.0,-4.0,0.5978271810,0
15,54222,44421,0.0,0.0,0.1327698092,0
15,54222,444111,-1.0,2.0,-0.2335765227,0
15,54222,44331,0.0,2.0,0.0217095052,1
15,542211,53331,1.0,-2.0,0.4088839742,0
15,542211,53322,1.0,0.0,0.2963641297,0
15,542211,4443,2.0,-6.0,0.9086673091,0
15,542211,44421,1.0,-2.0,0.4461649867,0
15,542211,444111,0.0,0.0,0.1327698092,0
15,542211,44331,1.0,0.0,0.4016925375,0
15,542211,44322,1.0,2.0,0.2618541066,1
15,542211,43332,1.0,4.0,0.1589737464,1
15,542211,33333,1.0,6.0,0.0449744599,1
15,5421111,53331,2.0,-4.0,0.7280546675,0
15,5421111,53322,2.0,-2.0,0.6116884279,0
15,5421111,533211,1.0,0.0,0.2963641297,0
15,5421111,532221,1.0,2.0,0.1650962756,1
15,5421111,522222,1.0,4.0,-0.0166184606,1
15,5421111,4443,3.0,-8.0,1.2225096625,0
15,5421111,44421,2.0,-4.0,0.7628170019,0
15,5421111,444111,1.0,-2.0,0.4461649867,0
15,5421111,44331,2.0,-2.0,0.7212452679,0
15,5421111,44322,2.0,0.0,0.6090890277,0
15,5421111,443211,1.0,2.0,0.2618541066,1
15,5421111,442221,1.0,4.0,0.0789990017,1
15,5421111,43332,2.0,2.0,0.5786865809,1
15,5421111,433311,1.0,4.0,0.1589737464,1
15,5421111,433221,1.0,6.0,-0.0350069516,1
15,5421111,432222,1.0,8.0,-0.2203687837,1
15,5421111,33333,2.0,4.0,0.5015070167,1
15,5421111,333321,1.0,8.0,-0.1511595401,1
15,5421111,333222,1.0,10.0,-0.3370402132,1
15,54111111,53331,3.0,-6.0,1.0474280674,0
15,54111111,53322,3.0,-4.0,0.9292832014,0
15,54111111,533211,2.0,-2.0,0.6116884279,0
15,54111111,5331111,1.0,0.0,0.2963641297,0
15,54111111,532221,2.0,0.0,0.5236979344,0
15,54111111,5322111,1.0,2.0,0.1650962756,1
15,54111111,522222,2.0,2.0,0.4265421708,1
15,54111111,5222211,1.0,4.0,-0.0166184606,1
15,54111111,4443,4.0,-10.0,1.5380953764,0
15,54111111,44421,3.0,-6.0,1.0807668731,0
15,54111111,444111,2.0,-4.0,0.7628170019,0
15,54111111,44331,3.0,-4.0,1.0407979984,0
15,54111111,44322,3.0,-2.0,0.9260392048,0
15,54111111,443211,2.0,0.0,0.6090890277,0
15,54111111,4431111,1.0,2.0,0.2618541066,1
15,54111111,442221,2.0,2.0,0.5048778215,1
15,54111111,4422111,1.0,4.0,0.0789990017,1
15,54111111,43332,3.0,0.0,0.9048322676,0
15,54111111,433311,2.0,2.0,0.5786865809,1
15,54111111,433221,2.0,4.0,0.4226025237,1
15,54111111,4332111,1.0,6.0,-0.0350069516,1
15,54111111,432222,2.0,6.0,0.2447692508,1
15,54111111,4322211,1.0,8.0,-0.2203687837,1
15,54111111,4222221,1.0,10.0,-0.4002691761,1
15,54111111,33333,3.0,2.0,0.8827254047,1
15,54111111,333321,2.0,6.0,0.3196079240,1
15,54111111,3333111,1.0,8.0,-0.1511595401,1
15,54111111,333222,2.0,8.0,0.1327834456,1
15,54111111,3332211,1.0,10.0,-0.3370402132,1
15,54111111,3322221,1.0,12.0,-0.5168826810,1
15,54111111,3222222,1.0,14.0,-0.6934704535,1
15,53331,4443,1.0,-4.0,0.5134349335,0
15,53331,44421,0.0,0.0,0.0491488272,0
15,53331,444111,-1.0,2.0,-0.2981661228,0
15,53322,4443,1.0,-6.0,0.6769030201,0
15,53322,44421,0.0,-2.0,0.2164973250,0
15,53322,444111,-1.0,0.0,-0.2281170139,0
15,53322,44331,0.0,0.0,0.1327698092,0
15,533211,4443,2.0,-8.0,0.9784969353,0
15,533211,44421,1.0,-4.0,0.5134349335,0
15,533211,444111,0.0,-2.0,0.2164973250,0
15,533211,44331,1.0,-2.0,0.4461649867,0
15,533211,44322,1.0,0.0,0.3147991465,0
15,533211,43332,1.0,2.0,0.2618541066,1
15,533211,33333,1.0,4.0,0.1589737464,1
15,5331111,532221,1.0,0.0,0.2332239775,0
15,5331111,522222,1.0,2.0,0.0995602268,1
15,5331111,4443,3.0,-10.0,1.2858070031,0
15,5331111,44421,2.0,-6.0,0.8208618725,0
15,5331111,444111,1.0,-4.0,0.5134349335,0
15,5331111,44331,2.0,-4.0,0.7628170019,0
15,5331111,44322,2.0,-2.0,0.6338357577,0
15,5331111,443211,1.0,0.0,0.3147991465,0
15,5331111,442221,1.0,2.0,0.1850289691,1
15,5331111,43332,2.0,0.0,0.6090890277,0
15,5331111,433311,1.0,2.0,0.2618541066,1
15,5331111,433221,1.0,4.0,0.0789990017,1
15,5331111,432222,1.0,6.0,-0.1039955913,1
15,5331111,33333,2.0,2.0,0.5786865809,1
15,5331111,333321,1.0,6.0,-0.0350069516,1
15,5331111,333222,1.0,8.0,-0.2203687837,1
15,532221,4443,2.0,-10.0,1.1404108813,0
15,532221,44421,1.0,-6.0,0.6769030201,0
15,532221,444111,0.0,-4.0,0.3854393451,0
15,532221,44331,1.0,-4.0,0.5978271810,0
15,532221,44322,1.0,-2.0,0.4461649867,0
15,532221,443211,0.0,0.0,0.1327698092,0
15,532221,4431111,-1.0,2.0,-0.2335765227,0
15,532221,43332,1.0,0.0,0.4016925375,0
15,532221,433311,0.0,2.0,0.0217095052,1
15,532221,33333,1.0,2.0,0.3499699160,1
15,5322111,522222,1.0,0.0,0.2332239775,0
15,5322111,4443,3.0,-12.0,1.4437407868,0
15,5322111,44421,2.0,-8.0,0.9784969353,0
15,5322111,444111,1.0,-6.0,0.6769030201,0
15,5322111,44331,2.0,-6.0,0.9086673091,0
15,5322111,44322,2.0,-4.0,0.7628170019,0
15,5322111,443211,1.0,-2.0,0.4461649867,0
15,5322111,4431111,0.0,0.0,0.1327698092,0
15,5322111,442221,1.0,0.0,0.3147991465,0
15,5322111,43332,2.0,-2.0,0.7212452679,0
15,5322111,433311,1.0,0.0,0.4016925375,0
15,5322111,433221,1.0,2.0,0.2618541066,1
15,5322111,432222,1.0,4.0,0.0789990017,1
15,5322111,33333,2.0,0.0,0.6908387056,0
15,5322111,333321,1.0,4.0,0.1589737464,1
15,5322111,333222,1.0,6.0,-0.0350069516,1
15,53211111,522222,2.0,-2.0,0.5358060914,0
15,53211111,5222211,1.0,0.0,0.2332239775,0
15,53211111,4443,4.0,-14.0,1.7509367124,0
15,53211111,44421,3.0,-10.0,1.2858070031,0
15,53211111,444111,2.0,-8.0,0.9784969353,0
15,53211111,44331,3.0,-8.0,1.2225096625,0
15,53211111,44322,3.0,-6.0,1.0807668731,0
15,53211111,443211,2.0,-4.0,0.7628170019,0
15,53211111,4431111,1.0,-2.0,0.4461649867,0
15,53211111,442221,2.0,-2.0,0.6338357577,0
15,53211111,4422111,1.0,0.0,0.3147991465,0
15,53211111,43332,3.0,-4.0,1.0407979984,0
15,53211111,433311,2.0,-2.0,0.7212452679,0
15,53211111,433221,2.0,0.0,0.6090890277,0
15,53211111,4332111,1.0,2.0,0.2618541066,1
15,53211111,432222,2.0,2.0,0.5048778215,1
15,53211111,4322211,1.0,4.0,0.0789990017,1
15,53211111,4222221,1.0,6.0,-0.1039955913,1
15,53211111,33333,3.0,-2.0,1.0095527504,0
15,53211111,333321,2.0,2.0,0.5786865809,1
15,53211111,3333111,1.0,4.0,0.1589737464,1
15,53211111,333222,2.0,4.0,0.4226025237,1
15,53211111,3332211,1.0,6.0,-0.0350069516,1
15,53211111,3322221,1.0,8.0,-0.2203687837,1
15,53211111,3222222,1.0,10.0,-0.4002691761,1
15,531111111,522222,3.0,-4.0,0.8488105375,0
15,531111111,5222211,2.0,-2.0,0.5358060914,0
15,531111111,52221111,1.0,0.0,0.2332239775,0
15,531111111,4443,5.0,-16.0,2.0608982666,0
15,531111111,44421,4.0,-12.0,1.5966165630,0
15,531111111,444111,3.0,-10.0,1.2858070031,0
15,531111111,44331,4.0,-10.0,1.5380953764,0
15,531111111,44322,4.0,-8.0,1.3992864989,0
15,531111111,443211,3.0,-6.0,1.0807668731,0
15,531111111,4431111,2.0,-4.0,0.7628170019,0
15,531111111,442221,3.0,-4.0,0.9531578410,0
15,531111111,4422111,2.0,-2.0,0.6338357577,0
15,531111111,44211111,1.0,0.0,0.3147991465,0
15,531111111,43332,4.0,-6.0,1.3603507288,0
15,531111111,433311,3.0,-4.0,1.0407979984,0
15,531111111,433221,3.0,-2.0,0.9260392048,0
15,531111111,4332111,2.0,0.0,0.6090890277,0
15,531111111,43311111,1.0,2.0,0.2618541066,1
15,531111111,432222,3.0,0.0,0.8305466376,0
15,531111111,4322211,2.0,2.0,0.5048778215,1
15,531111111,43221111,1.0,4.0,0.0789990017,1
15,531111111,4222221,2.0,4.0,0.3508718521,1
15,531111111,42222111,1.0,6.0,-0.1039955913,1
15,531111111,33333,4.0,-4.0,1.3285721701,0
15,531111111,333321,3.0,0.0,0.9048322676,0
15,531111111,3333111,2.0,2.0,0.5786865809,1
15,531111111,333222,3.0,2.0,0.8104451387,1
15,531111111,3332211,2.0,4.0,0.4226025237,1
15,531111111,33321111,1.0,6.0,-0.0350069516,1
15,531111111,3322221,2.0,6.0,0.2447692508,1
15,531111111,33222111,1.0,8.0,-0.2203687837,1
15,531111111,3222222,2.0,8.0,0.0622100817,1
15,531111111,32222211,1.0,10.0,-0.4002691761,1
15,531111111,22222221,1.0,12.0,-0.5772208454,1
15,522222,4443,2.0,-12.0,1.3046572131,0
15,522222,44421,1.0,-8.0,0.8428911256,0
15,522222,444111,0.0,-6.0,0.5547509071,0
15,522222,44331,1.0,-6.0,0.7572519517,0
15,522222,44322,1.0,-4.0,0.5978271810,0
15,522222,443211,0.0,-2.0,0.2927786436,0
15,522222,4431111,-1.0,0.0,-0.1866477408,1
15,522222,442221,0.0,0.0,0.1327698092,0
15,522222,4422111,-1.0,2.0,-0.2335765227,0
15,522222,44211111,-2.0,4.0,-0.5371654620,0
15,522222,441111111,-3.0,6.0,-0.8510921720,0
15,522222,43332,1.0,-2.0,0.5361500446,0
15,522222,433311,0.0,0.0,0.2209615729,0
15,522222,433221,0.0,2.0,0.0217095052,1
15,522222,4332111,-1.0,4.0,-0.2759965878,0
15,522222,43311111,-2.0,6.0,-0.5570600686,0
15,522222,33333,1.0,0.0,0.4906458309,0
15,522222,333321,0.0,4.0,-0.1111913833,1
15,522222,3333111,-1.0,6.0,-0.3903374685,0
15,5222211,4443,3.0,-14.0,1.6047585392,0
15,5222211,44421,2.0,-10.0,1.1404108813,0
15,5222211,444111,1.0,-8.0,0.8428911256,0
15,5222211,44331,2.0,-8.0,1.0630688075,0
15,5222211,44322,2.0,-6.0,0.9086673091,0
15,5222211,443211,1.0,-4.0,0.5978271810,0
15,5222211,4431111,0.0,-2.0,0.2927786436,0
15,5222211,442221,1.0,-2.0,0.4461649867,0
15,5222211,4422111,0.0,0.0,0.1327698092,0
15,5222211,44211111,-1.0,2.0,-0.2335765227,0
15,5222211,441111111,-2.0,4.0,-0.5371654620,0
15,5222211,43332,2.0,-4.0,0.8531370568,0
15,5222211,433311,1.0,-2.0,0.5361500446,0
15,5222211,433221,1.0,0.0,0.4016925375,0
15,5222211,4332111,0.0,2.0,0.0217095052,1
15,5222211,43311111,-1.0,4.0,-0.2759965878,0
15,5222211,432222,1.0,2.0,0.2618541066,1
15,5222211,33333,2.0,-2.0,0.8100192309,0
15,5222211,333321,1.0,2.0,0.3499699160,1
15,5222211,3333111,0.0,4.0,-0.1111913833,1
15,5222211,333222,1.0,4.0,0.1589737464,1
15,52221111,4443,4.0,-16.0,1.9089862795,0
15,52221111,44421,3.0,-12.0,1.4437407868,0
15,52221111,444111,2.0,-10.0,1.1404108813,0
15,52221111,44331,3.0,-10.0,1.3728025304,0
15,52221111,44322,3.0,-8.0,1.2225096625,0
15,52221111,443211,2.0,-6.0,0.9086673091,0
15,52221111,4431111,1.0,-4.0,0.5978271810,0
15,52221111,442221,2.0,-4.0,0.7628170019,0
15,52221111,4422111,1.0,-2.0,0.4461649867,0
15,52221111,44211111,0.0,0.0,0.1327698092,0
15,52221111,441111111,-1.0,2.0,-0.2335765227,0
15,52221111,43332,3.0,-6.0,1.1710587499,0
15,52221111,433311,2.0,-4.0,0.8531370568,0
15,52221111,433221,2.0,-2.0,0.7212452679,0
15,52221111,4332111,1.0,0.0,0.4016925375,0
15,52221111,43311111,0.0,2.0,0.0217095052,1
15,52221111,432222,2.0,0.0,0.6090890277,0
15,52221111,4322211,1.0,2.0,0.2618541066,1
15,52221111,4222221,1.0,4.0,0.0789990017,1
15,52221111,33333,3.0,-4.0,1.1294658750,0
15,52221111,333321,2.0,0.0,0.6908387056,0
15,52221111,3333111,1.0,2.0,0.3499699160,1
15,52221111,333222,2.0,2.0,0.5786865809,1
15,52221111,3332211,1.0,4.0,0.1589737464,1
15,52221111,3322221,1.0,6.0,-0.0350069516,1
15,52221111,3222222,1.0,8.0,-0.2203687837,1
15,522111111,4443,5.0,-18.0,2.2161042410,0
15,522111111,44421,4.0,-14.0,1.7509367124,0
15,522111111,444111,3.0,-12.0,1.4437407868,0
15,522111111,44331,4.0,-12.0,1.6850287833,0
15,522111111,44322,4.0,-10.0,1.5380953764,0
15,522111111,443211,3.0,-8.0,1.2225096625,0
15,522111111,4431111,2.0,-6.0,0.9086673091,0
15,522111111,442221,3.0,-6.0,1.0807668731,0
15,522111111,4422111,2.0,-4.0,0.7628170019,0
15,522111111,44211111,1.0,-2.0,0.4461649867,0
15,522111111,441111111,0.0,0.0,0.1327698092,0
15,522111111,43332,4.0,-8.0,1.4894523392,0
15,522111111,433311,3.0,-6.0,1.1710587499,0
15,522111111,433221,3.0,-4.0,1.0407979984,0
15,522111111,4332111,2.0,-2.0,0.7212452679,0
15,522111111,43311111,1.0,0.0,0.4016925375,0
15,522111111,432222,3.0,-2.0,0.9260392048,0
15,522111111,4322211,2.0,0.0,0.6090890277,0
15,522111111,43221111,1.0,2.0,0.2618541066,1
15,522111111,4222221,2.0,2.0,0.5048778215,1
15,522111111,42222111,1.0,4.0,0.0789990017,1
15,522111111,33333,4.0,-6.0,1.4489631735,0
15,522111111,333321,3.0,-2.0,1.0095527504,0
15,522111111,3333111,2.0,0.0,0.6908387056,0
15,522111111,333222,3.0,0.0,0.9048322676,0
15,522111111,3332211,2.0,2.0,0.5786865809,1
15,522111111,33321111,1.0,4.0,0.1589737464,1
15,522111111,3322221,2.0,4.0,0.4226025237,1
15,522111111,33222111,1.0,6.0,-0.0350069516,1
15,522111111,3222222,2.0,6.0,0.2447692508,1
15,522111111,32222211,1.0,8.0,-0.2203687837,1
15,522111111,22222221,1.0,10.0,-0.4002691761,1
15,5211111111,4443,6.0,-20.0,2.5255374745,0
15,5211111111,44421,5.0,-16.0,2.0608982666,0
15,5211111111,444111,4.0,-14.0,1.7509367124,0
15,5211111111,44331,5.0,-14.0,1.9989913444,0
15,5211111111,44322,5.0,-12.0,1.8547303173,0
15,5211111111,443211,4.0,-10.0,1.5380953764,0
15,5211111111,4431111,3.0,-8.0,1.2225096625,0
15,5211111111,442221,4.0,-8.0,1.3992864989,0
15,5211111111,4422111,3.0,-6.0,1.0807668731,0
15,5211111111,44211111,2.0,-4.0,0.7628170019,0
15,5211111111,441111111,1.0,-2.0,0.4461649867,0
15,5211111111,43332,5.0,-10.0,1.8081255454,0
15,5211111111,433311,4.0,-8.0,1.4894523392,0
15,5211111111,433221,4.0,-6.0,1.3603507288,0
15,5211111111,4332111,3.0,-4.0,1.0407979984,0
15,5211111111,43311111,2.0,-2.0,0.7212452679,0
15,5211111111,432222,4.0,-4.0,1.2440260640,0
15,5211111111,4322211,3.0,-2.0,0.9260392048,0
15,5211111111,43221111,2.0,0.0,0.6090890277,0
15,5211111111,432111111,1.0,2.0,0.2618541066,1
15,5211111111,4222221,3.0,0.0,0.8305466376,0
15,5211111111,42222111,2.0,2.0,0.5048778215,1
15,5211111111,422211111,1.0,4.0,0.0789990017,1
15,5211111111,33333,5.0,-8.0,1.7684604721,0
15,5211111111,333321,4.0,-4.0,1.3285721701,0
15,5211111111,3333111,3.0,-2.0,1.0095527504,0
15,5211111111,333222,4.0,-2.0,1.2206653607,0
15,5211111111,3332211,3.0,0.0,0.9048322676,0
15,5211111111,33321111,2.0,2.0,0.5786865809,1
15,5211111111,333111111,1.0,4.0,0.1589737464,1
15,5211111111,3322221,3.0,2.0,0.8104451387,1
15,5211111111,33222111,2.0,4.0,0.4226025237,1
15,5211111111,332211111,1.0,6.0,-0.0350069516,1
15,5211111111,3222222,3.0,4.0,0.6787889491,1
15,5211111111,32222211,2.0,6.0,0.2447692508,1
15,5211111111,322221111,1.0,8.0,-0.2203687837,1
15,5211111111,22222221,2.0,8.0,0.0622100817,1
15,5211111111,222222111,1.0,10.0,-0.4002691761,1
15,51111111111,4443,7.0,-22.0,2.8366825697,0
15,51111111111,44421,6.0,-18.0,2.3728106866,0
15,51111111111,444111,5.0,-16.0,2.0608982666,0
15,51111111111,44331,6.0,-16.0,2.3140894661,0
15,51111111111,44322,6.0,-14.0,2.1720966267,0
15,51111111111,443211,5.0,-12.0,1.8547303173,0
15,51111111111,4431111,4.0,-10.0,1.5380953764,0
15,51111111111,442221,5.0,-10.0,1.7181655782,0
15,51111111111,4422111,4.0,-8.0,1.3992864989,0
15,51111111111,44211111,3.0,-6.0,1.0807668731,0
15,51111111111,441111111,2.0,-4.0,0.7628170019,0
15,51111111111,43332,6.0,-12.0,2.1270495524,0
15,51111111111,433311,5.0,-10.0,1.8081255454,0
15,51111111111,433221,5.0,-8.0,1.6799034592,0
15,51111111111,4332111,4.0,-6.0,1.3603507288,0
15,51111111111,43311111,3.0,-4.0,1.0407979984,0
15,51111111111,432222,5.0,-6.0,1.5625194638,0
15,51111111111,4322211,4.0,-4.0,1.2440260640,0
15,51111111111,43221111,3.0,-2.0,0.9260392048,0
15,51111111111,432111111,2.0,0.0,0.6090890277,0
15,51111111111,4311111111,1.0,2.0,0.2618541066,1
15,51111111111,4222221,4.0,-2.0,1.1429984996,0
15,51111111111,42222111,3.0,0.0,0.8305466376,0
15,51111111111,422211111,2.0,2.0,0.5048778215,1
15,51111111111,4221111111,1.0,4.0,0.0789990017,1
15,51111111111,33333,6.0,-10.0,2.0879577706,0
15,51111111111,333321,5.0,-6.0,1.6476780136,0
15,51111111111,3333111,4.0,-4.0,1.3285721701,0
15,51111111111,333222,5.0,-4.0,1.5376428904,0
15,51111111111,3332211,4.0,-2.0,1.2206653607,0
15,51111111111,33321111,3.0,0.0,0.9048322676,0
15,51111111111,333111111,2.0,2.0,0.5786865809,1
15,51111111111,3322221,4.0,0.0,1.1267064336,0
15,51111111111,33222111,3.0,2.0,0.8104451387,1
15,51111111111,332211111,2.0,4.0,0.4226025237,1
15,51111111111,3321111111,1.0,6.0,-0.0350069516,1
15,51111111111,3222222,4.0,2.0,1.0428531206,1
15,51111111111,32222211,3.0,4.0,0.6787889491,1
15,51111111111,322221111,2.0,6.0,0.2447692508,1
15,51111111111,3222111111,1.0,8.0,-0.2203687837,1
15,51111111111,22222221,3.0,6.0,0.5162480539,1
15,51111111111,222222111,2.0,8.0,0.0622100817,1
15,51111111111,2222211111,1.0,10.0,-0.4002691761,1
15,444111,44331,1.0,0.0,0.2963641297,0
15,444111,44322,1.0,2.0,0.1650962756,1
15,444111,43332,1.0,4.0,0.0532068671,1
15,444111,33333,1.0,6.0,-0.0631024033,1
15,443211,43332,1.0,0.0,0.2963641297,0
15,443211,33333,1.0,2.0,0.2398293225,1
15,4431111,442221,1.0,0.0,0.2332239775,0
15,4431111,43332,2.0,-2.0,0.6116884279,0
15,4431111,433311,1.0,0.0,0.2963641297,0
15,4431111,433221,1.0,2.0,0.1650962756,1
15,4431111,432222,1.0,4.0,-0.0166184606,1
15,4431111,33333,2.0,0.0,0.5927282594,0
15,4431111,333321,1.0,4.0,0.0532068671,1
15,4431111,333222,1.0,6.0,-0.1336256519,1
15,442221,43332,1.0,-2.0,0.4088839742,0
